,data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,outcome,pscore
6182,CPS,0.0,32.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011628013793414935
6183,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,12643.15,13386.24,21778.73,9135.58,0.00015878257408455108
6184,CPS,0.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,3330.0,24119.45,24119.45,0.0008773437996196398
6185,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,15090.27,13926.92,6283.293,-8806.977,0.00019163908947629406
6186,CPS,0.0,23.0,13.0,0.0,0.0,1.0,0.0,17372.82,20146.5,16528.37,-844.4512,0.00027547528922708414
6187,CPS,0.0,28.0,13.0,0.0,0.0,0.0,0.0,13720.75,5005.742,558.5806,-13162.169,0.0023098379431153795
6188,CPS,0.0,21.0,12.0,1.0,0.0,0.0,0.0,4986.334,9358.016,8205.816,3219.4824,0.009789859481643428
6189,CPS,0.0,17.0,10.0,1.0,0.0,0.0,1.0,862.0774,605.129,6469.487,5607.409,0.10934369432105398
6190,CPS,0.0,21.0,9.0,0.0,0.0,0.0,1.0,0.0,1632.774,103.4409,103.4409,0.046567587221297
6191,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,17127.91,15670.69,20968.94,3841.0293,0.00019163908947629406
6192,CPS,0.0,49.0,3.0,0.0,0.0,1.0,1.0,0.0,320.4677,5192.731,5192.731,0.0011142969708793943
6193,CPS,0.0,38.0,10.0,0.0,0.0,1.0,1.0,25862.32,25086.0,25564.67,-297.6504,0.0002203110279893466
6194,CPS,0.0,17.0,9.0,0.0,0.0,0.0,1.0,0.0,601.5484,701.9201,701.9201,0.004003835420965204
6195,CPS,0.0,47.0,5.0,0.0,0.0,1.0,1.0,21534.3,25243.55,24740.1,3205.7988,9.073793187355295e-05
6196,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,16285.43,21542.95,17559.82,1274.3906,0.00023425226562047465
6197,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,16998.6,16897.06,16262.38,-736.2197,0.00019163908947629406
6198,CPS,0.0,40.0,8.0,0.0,0.0,1.0,1.0,18076.2,21847.31,21713.71,3637.5117,0.00018634293883132945
6199,CPS,0.0,38.0,9.0,0.0,0.0,1.0,1.0,17547.19,11758.84,6299.548,-11247.642,0.00020920878693049414
6200,CPS,0.0,48.0,12.0,0.0,0.0,1.0,0.0,12304.2,11814.34,15375.75,3071.5498,0.0001189465365652801
6201,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,13873.57,14947.4,18292.78,4419.209,0.0002768221387481201
6202,CPS,0.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,25243.55,0.0,0.0,0.00040464623660519636
6203,CPS,0.0,32.0,9.0,0.0,0.0,1.0,1.0,19714.14,16137.97,25564.67,5850.5293,0.0003253831296008187
6204,CPS,0.0,16.0,7.0,1.0,0.0,0.0,1.0,133.2301,205.8871,6145.865,6012.6353,0.010078895829917542
6205,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,13518.94,6702.968,0.0,-13518.94,0.0005397294014969341
6206,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,14100.84,7478.177,14367.94,267.1006,0.00045878349451775475
6207,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,14872.79,15976.84,14951.64,78.84961,0.00023425226562047465
6208,CPS,0.0,21.0,14.0,0.0,0.0,0.0,0.0,2713.585,3238.694,5670.037,2956.4521,0.0017705150235907308
6209,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,17643.2,18053.61,22294.46,4651.2617,0.00016750452227983224
6210,CPS,0.0,26.0,13.0,0.0,0.0,1.0,0.0,19308.57,20223.48,25564.67,6256.0996,0.0002510510149368963
6211,CPS,0.0,26.0,14.0,0.0,0.0,0.0,0.0,11361.79,445.7903,9328.888,-2032.9023,0.00445986419014144
6212,CPS,0.0,20.0,9.0,0.0,0.0,1.0,1.0,15309.71,13119.48,20182.79,4873.079,0.0015274873961519905
6213,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,13980.63,4408.058,4408.058,0.001568788063602435
6214,CPS,0.0,48.0,12.0,0.0,0.0,0.0,0.0,20537.03,25243.55,25564.67,5027.6406,0.00012777930066068551
6215,CPS,0.0,20.0,9.0,0.0,0.0,1.0,1.0,14308.53,20576.18,24511.05,10202.5205,0.001375009402414658
6216,CPS,0.0,42.0,12.0,1.0,0.0,1.0,0.0,22694.19,13953.77,25010.52,2316.33,0.001922693199899955
6217,CPS,0.0,43.0,16.0,0.0,0.0,1.0,0.0,17182.77,22568.81,19968.52,2785.75,0.0001045559663391432
6218,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,1941.633,4225.161,10141.64,8200.007,0.000781971086727497
6219,CPS,0.0,28.0,18.0,0.0,0.0,1.0,0.0,17388.49,16266.87,25564.67,8176.1797,0.00012835126329038436
6220,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,21385.4,23129.18,14669.39,-6716.0107,8.790979077411896e-05
6221,CPS,0.0,41.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013041670755964796
6222,CPS,0.0,17.0,9.0,0.0,0.0,0.0,1.0,0.0,1618.452,13565.53,13565.53,0.0041271287109973165
6223,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,13119.26,-12743.061,0.00011735262227242223
6224,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,10589.76,0.0,0.0,0.001257937231830077
6225,CPS,0.0,28.0,8.0,0.0,0.0,1.0,1.0,4324.102,6633.145,5999.57,1675.4678,0.0018488762461256185
6226,CPS,0.0,23.0,11.0,0.0,0.0,1.0,1.0,6763.389,239.9032,0.0,-6763.389,0.004521536382388789
6227,CPS,0.0,53.0,10.0,0.0,0.0,1.0,1.0,12100.43,11626.35,14772.83,2672.4004,0.0002155046657321157
6228,CPS,0.0,17.0,9.0,1.0,0.0,0.0,1.0,250.7862,1099.258,0.0,-250.7862,0.06597845500826045
6229,CPS,0.0,21.0,12.0,1.0,0.0,0.0,0.0,7012.216,1389.29,3047.072,-3965.1438,0.23156456981236287
6230,CPS,0.0,22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029055982780575
6231,CPS,0.0,35.0,9.0,0.0,1.0,1.0,1.0,12057.33,12081.1,25505.56,13448.23,0.0013316814668007401
6232,CPS,0.0,47.0,4.0,0.0,1.0,1.0,1.0,12304.2,12278.03,16120.52,3816.3193,0.0002551075324969918
6233,CPS,0.0,54.0,6.0,0.0,1.0,1.0,1.0,14451.55,14915.18,16450.05,1998.501,0.0002435906223861967
6234,CPS,0.0,18.0,12.0,0.0,1.0,0.0,0.0,3944.004,7784.323,10649.98,6705.9766,0.0027573840003930553
6235,CPS,0.0,35.0,10.0,0.0,1.0,1.0,1.0,25862.32,20372.08,9788.461,-16073.859,0.0007791484695423106
6236,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,24923.08,25564.67,-297.6504,0.00019163908947629406
6237,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,1318.587,2003.371,12893.16,11574.573,0.00038564917470437543
6238,CPS,0.0,43.0,8.0,0.0,0.0,1.0,1.0,23089.96,21548.32,20738.41,-2351.5508,0.00018634293883132945
6239,CPS,0.0,44.0,12.0,0.0,0.0,1.0,0.0,22414.01,21689.76,25564.67,3150.6602,0.00011735262227242223
6240,CPS,0.0,21.0,8.0,0.0,0.0,0.0,1.0,1316.627,1750.935,2238.756,922.12915,0.008946045629065098
6241,CPS,0.0,33.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,24766.7,-1095.6211,0.0003609528588258578
6242,CPS,0.0,28.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012835126329038436
6243,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,23234.95,23075.47,25564.67,2329.7207,8.790979077411896e-05
6244,CPS,0.0,31.0,12.0,0.0,0.0,1.0,0.0,16034.64,16175.56,19112.92,3078.2803,0.00019163908947629406
6245,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25241.76,25564.67,-297.6504,0.00019163908947629406
6246,CPS,0.0,41.0,12.0,0.0,0.0,0.0,0.0,10903.32,9365.177,3392.86,-7510.46,0.00036998810038454385
6247,CPS,0.0,52.0,12.0,0.0,0.0,1.0,0.0,21389.32,18300.68,15736.31,-5653.0107,8.790979077411896e-05
6248,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2430.86,2430.86,0.00999146557349765
6249,CPS,0.0,28.0,14.0,0.0,0.0,1.0,0.0,17929.25,3985.258,25564.67,7635.42,0.0005029303042445572
6250,CPS,0.0,37.0,9.0,0.0,0.0,1.0,1.0,22680.47,17079.68,3200.756,-19479.715,0.000219946532613271
6251,CPS,0.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15183.64,15183.64,0.013557523448107562
6252,CPS,0.0,37.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005912034241462008
6253,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,19179.26,20014.02,19683.32,504.06055,0.00017361693090671312
6254,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,23506.94,25564.67,-297.6504,0.00011735262227242223
6255,CPS,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011735262227242223
6256,CPS,0.0,20.0,12.0,0.0,0.0,0.0,0.0,8695.226,15778.11,22551.59,13856.364,0.00046737572250728806
6257,CPS,0.0,44.0,15.0,0.0,0.0,1.0,0.0,12084.76,1690.065,919.1459,-11165.614,0.0007840263029911168
6258,CPS,0.0,43.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000997871762876908
6259,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,20952.4,24547.11,0.0,-20952.4,0.00019163908947629406
6260,CPS,0.0,34.0,14.0,0.0,0.0,0.0,0.0,13605.15,13937.66,22360.96,8755.811,0.00020743463331677705
6261,CPS,0.0,27.0,7.0,0.0,0.0,1.0,1.0,3064.293,8461.065,11149.45,8085.157,0.0013731231917154532
6262,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,24118.57,22207.16,25564.67,1446.0996,0.00016750452227983224
6263,CPS,0.0,35.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010872137772073816
6264,CPS,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
6265,CPS,0.0,53.0,8.0,0.0,0.0,0.0,1.0,4100.745,8239.065,15594.45,11493.705,0.0008832731064670955
6266,CPS,0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,23521.26,25499.65,-362.66992,0.00011735262227242223
6267,CPS,0.0,43.0,12.0,1.0,0.0,1.0,0.0,16571.48,15522.1,21469.89,4898.41,0.001922693199899955
6268,CPS,0.0,23.0,14.0,0.0,0.0,0.0,0.0,8297.495,8835.242,25564.67,17267.176,0.0005827201934027922
6269,CPS,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,8656.21,0.0,0.0,0.0010130007173065664
6270,CPS,0.0,52.0,12.0,0.0,0.0,0.0,0.0,19330.13,24932.03,25467.14,6137.01,0.00012777930066068551
6271,CPS,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,13259.13,18309.03,18309.03,0.0037671457220625976
6272,CPS,0.0,20.0,12.0,0.0,0.0,0.0,0.0,3728.485,0.0,0.0,-3728.485,0.0023651579805742872
6273,CPS,0.0,34.0,12.0,0.0,0.0,1.0,0.0,21855.62,21260.08,22693.45,837.8301,0.00016750452227983224
6274,CPS,0.0,39.0,14.0,1.0,0.0,0.0,0.0,23152.66,19068.73,20212.34,-2940.3203,0.0026142863550846214
6275,CPS,0.0,19.0,10.0,1.0,0.0,0.0,1.0,1056.045,205.8871,0.0,-1056.045,0.16539935329094915
6276,CPS,0.0,24.0,9.0,1.0,0.0,0.0,1.0,0.0,94.8871,0.0,0.0,0.7035675688799206
6277,CPS,0.0,55.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012783850750285768
6278,CPS,0.0,26.0,12.0,0.0,0.0,0.0,0.0,8908.786,3893.952,19535.55,10626.765,0.0035998052406916122
6279,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,1419.726,20841.86,20841.86,0.0030977242885664668
6280,CPS,0.0,40.0,12.0,0.0,0.0,1.0,0.0,21685.16,22549.11,21138.88,-546.2793,0.00011735262227242223
6281,CPS,0.0,52.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.00010902842652483349
6282,CPS,0.0,53.0,11.0,0.0,0.0,1.0,1.0,15564.42,14657.37,4112.513,-11451.906,0.00015169853776083027
6283,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,23466.14,18531.63,24790.34,1324.1992,0.00016750452227983224
6284,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,16771.32,19167.19,17946.99,1175.6699,0.00017361693090671312
6285,CPS,0.0,25.0,16.0,0.0,0.0,0.0,0.0,2172.827,7574.855,14979.71,12806.883,0.0005760692411143345
6286,CPS,0.0,21.0,14.0,0.0,0.0,0.0,0.0,2366.794,5528.516,11116.94,8750.146,0.0013960194794254866
6287,CPS,0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,22516.12,-3346.2012,0.00012835126329038436
6288,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,474.1426,2379.339,0.0,-474.1426,0.0011883944163330706
6289,CPS,0.0,30.0,18.0,0.0,0.0,0.0,0.0,25862.32,25243.55,14446.25,-11416.07,0.00018377249692359116
6290,CPS,0.0,31.0,8.0,0.0,0.0,0.0,1.0,21363.85,21113.27,23671.7,2307.8496,0.0004639488806779106
6291,CPS,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021445884240340853
6292,CPS,0.0,35.0,12.0,1.0,0.0,1.0,0.0,16977.05,11789.27,19641.94,2664.8887,0.0030046381338619276
6293,CPS,0.0,35.0,12.0,0.0,0.0,0.0,0.0,18820.72,3926.177,16281.59,-2539.1309,0.0012438539197851726
6294,CPS,0.0,44.0,3.0,0.0,0.0,0.0,1.0,7882.13,7838.032,10615.99,2733.8604,0.0004517812490796348
6295,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,22847.01,19638.05,25564.67,2717.6602,0.00019163908947629406
6296,CPS,0.0,30.0,11.0,0.0,0.0,1.0,1.0,15823.04,15081.68,13968.95,-1854.0898,0.0005444700894126893
6297,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,778.7903,5186.82,5186.82,0.000943394632139305
6298,CPS,0.0,55.0,12.0,0.0,0.0,1.0,0.0,24181.27,24165.77,25564.67,1383.4004,8.790979077411896e-05
6299,CPS,0.0,29.0,13.0,0.0,0.0,1.0,0.0,25862.32,8013.484,25564.67,-297.6504,0.003455190259426605
6300,CPS,0.0,26.0,16.0,0.0,0.0,0.0,0.0,15168.64,17224.69,21172.87,6004.2295,0.0002213506370196971
6301,CPS,0.0,46.0,9.0,0.0,0.0,0.0,1.0,22549.2,21158.03,21638.35,-910.8496,0.0003018491085753234
6302,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25640.92,22148.08,25564.67,-76.25,0.00019163908947629406
6303,CPS,0.0,31.0,13.0,0.0,0.0,1.0,0.0,12165.09,4103.419,22773.24,10608.15,0.0009283597978501469
6304,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,14812.06,17670.48,25564.67,10752.61,0.00023425226562047465
6305,CPS,0.0,21.0,9.0,0.0,0.0,0.0,1.0,19386.95,22312.79,20465.04,1078.0898,0.0007631289434029245
6306,CPS,0.0,22.0,9.0,0.0,0.0,0.0,1.0,7952.664,6994.79,13841.86,5889.1963,0.003888893132892012
6307,CPS,0.0,28.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00028715681770481553
6308,CPS,0.0,35.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011218611876926225
6309,CPS,0.0,22.0,14.0,0.0,0.0,1.0,0.0,21843.87,8285.613,25564.67,3720.8008,0.00037242973897434354
6310,CPS,0.0,21.0,11.0,0.0,0.0,1.0,1.0,246.8676,0.0,6708.879,6462.011,0.003374735703162328
6311,CPS,0.0,23.0,12.0,0.0,0.0,1.0,0.0,9672.9,15504.19,20849.24,11176.34,0.0003874134720928203
6312,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,15124.53,15124.53,0.00999146557349765
6313,CPS,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,24121.02,25564.67,-297.6504,0.00016750452227983224
6314,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,7155.242,11259.34,23868.24,16712.998,0.0008362071927280751
6315,CPS,0.0,37.0,10.0,0.0,0.0,1.0,1.0,25209.89,25243.55,25564.67,354.7793,0.0002203110279893466
6316,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5107.809,5546.419,17415.01,12307.201,0.0012094077874447687
6317,CPS,0.0,26.0,16.0,0.0,0.0,1.0,0.0,6044.338,10938.87,23928.83,17884.492,0.00021225650428107875
6318,CPS,0.0,39.0,12.0,0.0,0.0,0.0,0.0,1735.91,5510.613,3645.551,1909.641,0.0012849788025180893
6319,CPS,0.0,20.0,12.0,0.0,0.0,0.0,0.0,509.4094,3775.79,0.0,-509.4094,0.0018410217756866594
6320,CPS,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,743.2965,743.2965,0.015225625049838558
6321,CPS,0.0,25.0,16.0,0.0,0.0,1.0,0.0,25862.32,15316.21,25564.67,-297.6504,0.00017257489101741408
6322,CPS,0.0,41.0,13.0,0.0,0.0,1.0,0.0,23211.43,22341.44,7057.622,-16153.808,0.00014554330224855551
6323,CPS,0.0,20.0,14.0,0.0,0.0,0.0,0.0,3463.984,3600.339,13379.34,9915.355,0.001032392100336761
6324,CPS,0.0,52.0,10.0,0.0,0.0,1.0,1.0,24849.38,22185.68,25564.67,715.28906,0.00014160921544895865
6325,CPS,0.0,53.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.00011977410910605168
6326,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,21710.64,17990.95,25564.67,3854.0293,0.00030033371446112406
6327,CPS,0.0,31.0,14.0,0.0,0.0,1.0,0.0,16177.67,25243.55,13119.26,-3058.4102,0.00014437700329451075
6328,CPS,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25689.91,23748.63,24196.29,-1493.6211,0.00011735262227242223
6329,CPS,0.0,19.0,12.0,0.0,0.0,0.0,0.0,4784.53,12838.4,16181.11,11396.58,0.00033590882190648655
6330,CPS,0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862.32,25100.32,25564.67,-297.6504,0.00019163908947629406
6331,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011735262227242223
6332,CPS,0.0,48.0,12.0,0.0,0.0,1.0,0.0,24379.16,25243.55,25564.67,1185.5098,8.790979077411896e-05
6333,CPS,0.0,22.0,15.0,0.0,0.0,0.0,0.0,6743.796,4549.21,17658.83,10915.034,0.0016377703907614475
6334,CPS,0.0,21.0,9.0,0.0,0.0,1.0,1.0,2780.2,1756.306,0.0,-2780.2,0.0050685865893108206
6335,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,3858.145,8749.619,8749.619,0.0011626602647119288
6336,CPS,0.0,52.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0042150122457950455
6337,CPS,0.0,47.0,16.0,0.0,0.0,1.0,0.0,25260.83,25243.55,4422.836,-20837.994,7.832346166364835e-05
6338,CPS,0.0,53.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,17373.63,-8488.689,0.00015169853776083027
6339,CPS,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
6340,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,12811.65,13676.27,18586.84,5775.1895,0.00015878257408455108
6341,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,3019.23,2400.823,4613.462,1594.2319,0.0009328442993640078
6342,CPS,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.84094655192876e-05
6343,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,13021.29,10752.68,11904.57,-1116.7197,0.0004611034459253427
6344,CPS,0.0,17.0,9.0,0.0,0.0,0.0,1.0,5387.984,10664.95,9453.017,4065.0327,0.0005674327302852427
6345,CPS,0.0,23.0,12.0,0.0,0.0,1.0,0.0,16238.4,16879.16,17771.14,1532.7402,0.000272367197077388
6346,CPS,0.0,30.0,11.0,0.0,0.0,1.0,1.0,22300.37,23641.21,21588.11,-712.25977,0.0005444700894126893
6347,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.00011735262227242223
6348,CPS,0.0,46.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0001045559663391432
6349,CPS,0.0,49.0,8.0,1.0,0.0,0.0,1.0,25862.32,25243.55,18622.31,-7240.01,0.0047993186765596715
6350,CPS,0.0,24.0,13.0,0.0,0.0,1.0,0.0,22474.75,23186.47,25564.67,3089.92,0.0002369255159626518
6351,CPS,0.0,25.0,12.0,0.0,0.0,1.0,0.0,19065.63,19870.79,19443.93,378.29883,0.00023425226562047465
6352,CPS,0.0,46.0,16.0,0.0,0.0,0.0,0.0,25862.32,22316.37,19452.79,-6409.5312,0.00015825847729416176
6353,CPS,0.0,44.0,7.0,0.0,0.0,1.0,1.0,20586.02,20377.45,18768.61,-1817.4102,0.00016573539291362058
6354,CPS,0.0,25.0,16.0,0.0,0.0,1.0,0.0,13115.33,18920.13,4047.493,-9067.837,0.00020421009634054836
6355,CPS,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
6356,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,2198.297,2902.113,14081.26,11882.963,0.0016313951593778639
6357,CPS,0.0,27.0,16.0,0.0,0.0,1.0,0.0,16614.58,572.9032,20100.04,3485.459,0.0010412626575718252
6358,CPS,0.0,24.0,17.0,0.0,0.0,1.0,0.0,22335.64,24883.69,25564.67,3229.0293,0.00016286416736520658
6359,CPS,0.0,28.0,18.0,0.0,0.0,1.0,0.0,15523.27,17147.71,20920.18,5396.91,0.00012835126329038436
6360,CPS,0.0,41.0,13.0,0.0,0.0,1.0,0.0,25129.56,25243.55,25564.67,435.10938,0.00014554330224855551
6361,CPS,0.0,44.0,12.0,0.0,0.0,1.0,0.0,19345.8,19186.89,22191.02,2845.2188,0.00011735262227242223
6362,CPS,0.0,30.0,12.0,0.0,0.0,0.0,0.0,18663.98,18972.05,22028.47,3364.4902,0.00028715681770481553
6363,CPS,0.0,21.0,11.0,0.0,0.0,1.0,1.0,17848.92,8536.258,17308.61,-540.31055,0.0010714954761105648
6364,CPS,0.0,55.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012777930066068551
6365,CPS,0.0,31.0,10.0,0.0,0.0,1.0,1.0,16790.92,102.0484,17608.59,817.6699,0.0018313318030888565
6366,CPS,0.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,1443.0,619.1674,619.1674,0.1961085384345801
6367,CPS,0.0,43.0,12.0,1.0,0.0,1.0,0.0,797.4216,0.0,0.0,-797.4216,0.017625366119112747
6368,CPS,0.0,27.0,16.0,0.0,0.0,1.0,0.0,10944.46,21238.6,25564.67,14620.21,0.0001856550695608398
6369,CPS,0.0,25.0,12.0,0.0,0.0,0.0,0.0,13303.42,13285.98,14808.3,1504.8799,0.00046793465459907735
6370,CPS,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.00011735262227242223
6371,CPS,0.0,36.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25214.45,-647.8711,0.001922693199899955
6372,CPS,0.0,21.0,13.0,0.0,0.0,0.0,0.0,11081.61,12206.42,18842.49,7760.88,0.0004951554219091955
6373,CPS,0.0,50.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,7.832346166364835e-05
6374,CPS,0.0,22.0,16.0,0.0,0.0,0.0,0.0,2682.236,3039.968,18357.8,15675.564,0.0023107567413515957
6375,CPS,0.0,19.0,13.0,0.0,0.0,0.0,0.0,4118.379,3560.952,9065.853,4947.4736,0.0015543247169734831
6376,CPS,0.0,28.0,14.0,0.0,0.0,1.0,0.0,16046.4,18674.85,23860.85,7814.449,0.00014437700329451075
6377,CPS,0.0,26.0,16.0,0.0,0.0,1.0,0.0,16955.49,21700.5,25564.67,8609.18,0.00015689386497617287
6378,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,23967.71,19331.9,25564.67,1596.959,0.00011735262227242223
6379,CPS,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
6380,CPS,0.0,22.0,16.0,0.0,0.0,1.0,0.0,4192.831,2082.145,0.0,-4192.831,0.0011684566898629793
6381,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,16258.0,15751.26,25564.67,9306.67,0.00019163908947629406
6382,CPS,0.0,23.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0001893658190593321
6383,CPS,0.0,27.0,16.0,0.0,0.0,1.0,0.0,19179.26,25243.55,25564.67,6385.41,0.00015689386497617287
6384,CPS,0.0,17.0,9.0,0.0,1.0,0.0,1.0,607.3727,981.0968,3592.353,2984.9805,0.013611489160221561
6385,CPS,0.0,37.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012576929357980927
6386,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,19108.73,24237.39,25564.67,6455.9395,0.00019163908947629406
6387,CPS,0.0,54.0,18.0,0.0,0.0,0.0,0.0,25862.32,25243.55,0.0,-25862.32,0.0001087795201545581
6388,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,1524.31,2662.21,15321.07,13796.76,0.001350372039944718
6389,CPS,0.0,51.0,6.0,0.0,0.0,1.0,1.0,22502.18,22622.52,16853.47,-5648.709,8.11520753434292e-05
6390,CPS,0.0,19.0,13.0,0.0,0.0,0.0,0.0,4735.548,4391.661,16139.73,11404.183,0.0015543247169734831
6391,CPS,0.0,50.0,16.0,0.0,0.0,1.0,0.0,17143.58,0.0,25564.67,8421.09,0.00015349407972422947
6392,CPS,0.0,25.0,12.0,0.0,0.0,1.0,0.0,20893.62,4327.21,0.0,-20893.62,0.0010039861413824718
6393,CPS,0.0,51.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010909203793680463
6394,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00019163908947629406
6395,CPS,0.0,48.0,7.0,0.0,0.0,1.0,1.0,5734.774,3419.516,8594.458,2859.684,0.000643164249000377
